Postnummer,Ort,KnNamn,KnKod,LnNamn,Latitude,Longitude,Google-maps
10520,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10521,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10522,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10523,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10524,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10525,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10530,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10531,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10532,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10533,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10534,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10535,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10536,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10539,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10540,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10544,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10545,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10546,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10547,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10549,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10550,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10553,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10560,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10561,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10569,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10570,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10571,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10573,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10578,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10580,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10581,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10582,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10583,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10588,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10599,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10600,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10610,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10611,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10612,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10614,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10618,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10620,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10626,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10627,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10630,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10631,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10632,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10635,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10636,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10637,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10638,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10640,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10642,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10643,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10644,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10645,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10647,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10648,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10650,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10653,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10655,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10656,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10657,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10660,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10663,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10665,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10666,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10667,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10670,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10675,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10677,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10678,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10680,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10682,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10685,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10688,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10691,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10700,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10722,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10723,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10724,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10725,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10726,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10767,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10768,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10769,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10770,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10772,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10776,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10777,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10781,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10782,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10786,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10788,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10790,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10791,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10795,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10796,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10900,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10902,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10912,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10915,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10916,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10917,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10918,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10919,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10920,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10921,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10922,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10923,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10924,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10925,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10927,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10929,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10930,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10931,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10932,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10933,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10934,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10935,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10936,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10937,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10938,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10939,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10940,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10941,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10942,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10943,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10944,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10945,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10946,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10947,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10949,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10950,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10952,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10953,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10955,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10958,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10960,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10964,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10970,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10972,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10973,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10978,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10979,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10980,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10981,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
10982,Stockholm,STOCKHOLM,0180,Stockholms län,59.326142,17.9820525,"https://www.google.se/maps/@59.326142,17.9820525,12z?entry=ttu"
